transaction_id,amount,transaction_hour,transaction_day,merchant_category,payment_method,device_type,customer_age,account_age_days,previous_transactions,failed_attempts,transactions_last_24h,average_transaction_amount,distance_from_usual_location,is_new_device,is_international,ip_risk_score,velocity_score,previous_fraud_count,fraud_label
TXN121363,167.58,22,3,utilities,upi,desktop,65,757,35,0,0,380.55,6.45,0,0,24.78,3.06,0,0
TXN121364,182.55,21,5,travel,card,tablet,47,3092,34,0,1,637.65,7.23,0,0,29.51,6.19,0,0
TXN121365,1978.79,5,1,fashion,upi,tablet,64,603,18,0,2,2282.56,8.44,0,0,0.0,12.73,0,0
TXN121366,156.26,1,0,travel,emi,desktop,68,471,23,0,1,204.32,1.94,0,0,17.85,30.05,0,0
TXN121367,754.46,7,2,fashion,emi,pos,66,891,29,0,3,1027.6,17.32,0,0,22.95,0.0,0,0
TXN121368,4873.65,12,1,gaming,netbanking,pos,72,1550,21,0,0,3152.09,4.67,0,0,3.63,12.09,0,0
TXN121369,2755.64,5,6,healthcare,netbanking,mobile,57,2203,21,0,2,883.8,6.29,1,0,0.0,10.95,0,0
TXN121370,1163.13,9,1,grocery,card,mobile,50,1546,24,0,0,2121.07,7.84,1,0,13.09,15.72,1,0
TXN121371,421.15,1,0,gaming,emi,pos,48,1955,19,0,2,264.26,16.63,0,0,39.36,44.29,0,0
TXN121372,462.13,20,2,travel,card,desktop,29,1889,31,0,1,1373.67,12.93,0,0,0.0,25.31,0,0
TXN121373,53.97,14,3,food_delivery,wallet,tablet,65,616,21,0,1,89.72,3.96,0,0,15.77,38.48,0,0
TXN121374,1426.52,11,6,education,wallet,desktop,57,27,27,0,2,1016.62,4.01,0,0,37.41,20.36,0,0
TXN121375,256.06,22,1,fashion,upi,mobile,67,2487,20,0,2,251.95,26.57,0,0,39.64,10.32,0,0
TXN121376,36.97,1,3,gaming,wallet,tablet,57,3444,26,0,2,255.33,38.21,0,0,51.28,5.06,1,0
TXN121377,121.92,6,0,healthcare,card,pos,45,233,23,0,2,94.47,21.18,0,0,8.48,28.05,2,0
TXN121378,873.22,19,5,grocery,upi,mobile,34,3351,21,1,1,829.4,9.62,0,0,20.82,8.31,0,0
TXN121379,163.23,21,4,fashion,card,tablet,74,3320,19,1,1,380.69,21.11,0,0,2.42,21.36,0,0
TXN121380,1189.31,20,4,electronics,wallet,mobile,59,2878,19,0,1,1750.9,35.08,0,0,21.36,3.01,0,0
TXN121381,1684.68,16,1,entertainment,card,mobile,67,2067,26,0,3,1305.19,8.49,0,0,20.78,9.41,0,0
TXN121382,759.49,16,0,gaming,card,desktop,51,1241,35,0,4,1038.82,6.61,0,0,10.79,20.29,2,0
TXN121383,1133.99,15,6,education,emi,tablet,47,2155,26,0,1,1609.62,40.42,0,0,15.12,26.16,0,0
TXN121384,969.17,16,0,education,wallet,tablet,19,42,29,0,2,746.42,12.3,1,0,0.44,10.93,0,0
TXN121385,3053.79,9,1,entertainment,emi,mobile,21,1044,24,1,0,3645.19,8.3,0,0,20.36,16.17,0,0
TXN121386,359.78,8,0,healthcare,emi,pos,58,1437,34,0,2,754.02,13.11,0,1,3.78,15.44,0,0
TXN121387,1771.01,17,0,fashion,emi,mobile,30,1867,23,0,1,1031.79,27.16,0,0,27.49,25.22,0,0
TXN121388,1035.81,10,6,education,emi,desktop,22,995,29,0,3,1427.34,0.32,0,0,48.9,27.29,0,0
TXN121389,102.6,12,1,healthcare,emi,pos,62,1556,32,0,1,200.67,5.67,0,0,13.31,1.83,0,0
TXN121390,2018.86,17,4,food_delivery,netbanking,tablet,53,2647,35,0,2,945.75,17.05,0,0,31.77,0.0,0,0
TXN121391,577.03,1,2,education,wallet,desktop,24,3470,23,0,2,385.72,0.33,0,0,37.57,19.75,0,0
TXN121392,496.22,19,3,entertainment,netbanking,desktop,46,3002,25,0,1,612.4,60.07,1,0,25.26,22.1,0,0
TXN121393,404.35,6,3,fashion,emi,mobile,44,279,22,0,0,418.28,4.44,0,0,7.95,20.8,0,0
TXN121394,475.86,9,4,fashion,emi,mobile,18,2151,31,0,1,781.48,21.44,0,0,25.98,18.09,0,0
TXN121395,580.22,8,0,utilities,card,mobile,52,1674,31,0,0,353.1,14.25,0,0,15.66,25.54,0,0
TXN121396,298.05,19,2,healthcare,card,pos,40,1906,25,1,0,254.32,33.99,0,0,22.28,10.34,0,0
TXN121397,69.43,12,4,utilities,upi,pos,68,2889,29,0,5,265.21,2.74,0,0,25.79,7.03,0,0
TXN121398,1045.12,13,1,food_delivery,emi,desktop,24,1193,30,1,1,1004.69,6.81,0,0,15.75,8.38,0,0
TXN121399,2004.78,8,6,utilities,upi,mobile,66,1988,27,0,1,2138.4,1.55,0,0,24.87,6.08,0,0
TXN121400,1597.92,9,1,entertainment,upi,pos,18,3237,34,0,0,1075.18,35.77,0,0,37.9,4.8,0,0
TXN121401,1192.8,1,1,healthcare,card,mobile,61,2063,26,0,3,1584.35,3.29,0,0,27.13,5.96,0,0
TXN121402,1382.38,11,1,fashion,emi,tablet,62,2027,31,0,1,1348.86,5.97,0,0,4.85,16.55,0,0
TXN121403,228.81,7,1,entertainment,netbanking,desktop,41,3326,21,1,2,475.0,7.51,1,0,3.47,0.7,0,0
TXN121404,1134.02,13,6,entertainment,emi,tablet,33,106,30,0,1,871.63,6.19,0,0,34.56,26.05,0,0
TXN121405,658.57,22,0,grocery,wallet,tablet,26,1371,21,0,4,695.51,28.59,0,0,21.74,12.59,0,0
TXN121406,3667.52,3,5,gaming,wallet,tablet,37,1798,22,0,0,997.06,5.39,0,0,22.21,37.87,0,0
TXN121407,241.99,17,1,education,upi,mobile,56,8,23,0,1,300.84,11.27,0,0,18.75,12.47,0,0
TXN121408,6738.22,23,4,grocery,card,mobile,59,1732,25,0,1,2364.12,3.83,0,1,0.0,24.27,0,0
TXN121409,443.01,14,3,food_delivery,emi,mobile,28,3378,14,0,2,1254.96,1.72,0,0,1.66,3.15,0,0
TXN121410,225.3,13,5,gaming,netbanking,mobile,18,2877,17,0,2,204.43,8.88,0,0,15.22,23.82,0,0
TXN121411,423.36,19,3,entertainment,emi,pos,49,121,24,0,0,418.48,41.76,0,0,14.04,2.75,0,0
TXN121412,955.79,12,5,healthcare,wallet,mobile,51,3199,22,0,1,1960.85,5.7,0,0,0.0,16.08,0,0
TXN121413,1061.42,11,5,entertainment,card,tablet,73,2910,28,0,0,689.08,18.44,0,0,0.0,26.85,0,0
TXN121414,9842.89,21,0,grocery,card,pos,61,3202,30,1,1,4009.8,36.57,0,1,4.81,0.0,0,0
TXN121415,348.15,6,6,utilities,card,desktop,49,510,30,0,1,237.64,1.58,0,1,29.81,14.06,0,0
TXN121416,214.58,16,1,utilities,emi,tablet,51,3273,22,0,1,642.36,0.16,0,0,32.42,0.0,0,0
TXN121417,6037.44,16,6,healthcare,upi,mobile,54,76,24,0,1,3539.64,14.77,1,1,6.94,10.77,0,0
TXN121418,2612.75,15,5,travel,emi,tablet,43,128,24,3,0,958.67,22.67,0,0,19.89,23.01,0,0
TXN121419,1209.45,1,6,education,card,tablet,56,1295,24,1,1,954.68,30.7,0,0,44.78,43.93,0,0
TXN121420,3848.48,19,0,fashion,upi,tablet,29,2976,22,0,2,1434.58,21.15,1,0,37.39,1.3,1,0
TXN121421,2938.49,16,4,gaming,upi,mobile,65,3153,33,0,3,6536.78,5.06,0,0,0.0,34.07,0,0
TXN121422,738.19,20,4,travel,emi,tablet,67,2312,26,1,2,942.36,10.59,0,0,24.61,15.42,0,0
TXN121423,241.22,12,2,healthcare,card,desktop,42,135,23,1,0,265.46,16.57,0,0,44.82,5.35,0,0
TXN121424,263.06,17,6,entertainment,emi,tablet,44,3190,25,0,2,419.02,6.48,1,0,16.99,17.02,0,0
TXN121425,1048.01,7,6,utilities,wallet,pos,46,959,21,0,0,1202.79,5.16,0,0,18.02,24.52,0,0
TXN121426,219.05,15,0,food_delivery,netbanking,desktop,64,2718,27,1,3,645.37,32.96,0,0,16.52,21.89,0,0
TXN121427,1200.1,13,2,grocery,wallet,tablet,28,1019,20,0,0,1012.14,10.07,0,0,17.61,28.65,0,0
TXN121428,524.23,6,5,gaming,emi,tablet,37,2065,28,1,1,741.9,0.6,0,0,34.98,17.8,0,0
TXN121429,335.05,22,1,fashion,emi,mobile,53,346,29,2,3,243.89,1.7,1,0,0.0,6.65,0,0
TXN121430,453.42,17,0,food_delivery,upi,mobile,57,3641,21,0,2,505.85,4.21,0,0,47.15,11.89,0,0
TXN121431,4727.17,20,4,entertainment,netbanking,desktop,34,338,20,0,2,1559.0,1.05,0,0,0.0,19.24,0,0
TXN121432,132.83,11,2,electronics,card,mobile,24,3489,23,1,2,156.18,25.55,0,0,43.58,7.2,0,0
TXN121433,4704.24,10,2,healthcare,card,pos,46,3314,29,0,2,2250.23,10.93,0,0,22.94,22.75,0,0
TXN121434,1144.92,12,4,healthcare,emi,mobile,54,548,25,1,4,481.98,2.38,0,0,28.21,55.04,0,1
TXN121435,1115.3,16,6,entertainment,card,pos,61,2538,17,1,1,835.21,12.57,0,1,1.52,0.84,0,0
TXN121436,481.31,16,4,travel,upi,desktop,18,1256,31,0,0,768.61,7.36,0,0,17.17,18.56,0,0
TXN121437,152.25,20,3,gaming,emi,mobile,19,1136,21,0,3,272.27,38.57,1,0,3.55,22.29,0,0
TXN121438,1371.59,16,0,food_delivery,card,mobile,40,1195,30,0,1,1034.63,8.46,0,0,55.27,19.56,0,0
TXN121439,260.31,14,1,grocery,upi,desktop,50,870,27,0,2,341.98,57.88,0,0,0.0,18.58,0,0
TXN121440,3694.47,9,3,travel,card,mobile,18,3508,23,0,1,2150.59,2.11,0,1,29.25,18.31,0,0
TXN121441,2487.95,1,0,travel,upi,pos,27,157,26,0,0,1168.52,6.64,0,0,23.72,44.22,0,0
TXN121442,272.8,7,2,gaming,emi,mobile,41,1293,24,1,2,766.77,11.4,0,0,45.97,36.44,0,0
TXN121443,2975.49,23,6,utilities,emi,tablet,33,1310,26,2,1,4155.12,2.85,0,0,0.0,18.3,0,0
TXN121444,224.03,7,1,food_delivery,upi,tablet,58,1529,35,1,1,229.41,5.93,0,0,21.68,0.0,0,0
TXN121445,798.12,5,6,travel,upi,mobile,19,1099,29,0,1,845.02,20.85,0,0,14.05,13.23,0,0
TXN121446,1067.76,8,1,electronics,upi,tablet,68,2422,24,0,1,1695.5,11.4,0,0,18.07,16.93,0,0
TXN121447,566.59,17,2,education,wallet,tablet,27,3347,18,0,0,934.21,88.84,0,0,13.09,11.25,0,0
TXN121448,724.41,22,1,food_delivery,card,mobile,43,2433,25,1,2,2195.57,5.33,0,0,36.5,15.85,0,0
TXN121449,375.22,2,3,grocery,emi,mobile,74,805,28,0,4,719.63,15.48,0,0,0.0,11.64,0,1
TXN121450,995.28,3,1,electronics,netbanking,pos,55,3638,26,1,0,645.32,11.4,0,0,29.82,10.81,0,0
TXN121451,1958.9,11,4,education,card,mobile,74,1479,36,1,0,1861.75,7.64,0,0,0.0,22.75,0,0
TXN121452,405.25,4,3,education,wallet,mobile,19,1132,26,0,2,248.28,1.96,0,0,30.77,14.61,0,0
TXN121453,23965.74,21,0,fashion,emi,desktop,59,2489,27,1,1,10651.48,33.45,0,0,10.71,42.2,0,0
TXN121454,1061.54,9,2,food_delivery,wallet,tablet,22,3557,12,0,7,721.94,,0,0,42.43,30.04,0,0
TXN121455,931.94,23,4,electronics,netbanking,tablet,52,1172,31,0,3,1154.57,5.15,0,0,21.2,15.9,0,0
TXN121456,668.38,8,6,entertainment,card,tablet,36,733,29,0,4,669.62,62.43,0,0,7.18,18.82,0,0
TXN121457,702.86,3,3,food_delivery,upi,pos,62,2853,28,0,1,169.77,20.45,0,0,31.5,4.44,0,0
TXN121458,157.38,14,2,healthcare,card,mobile,25,1742,32,1,2,471.98,23.93,0,0,35.45,37.74,0,0
TXN121459,244.23,0,6,electronics,netbanking,pos,69,2651,23,0,1,193.16,8.07,1,0,4.11,27.17,0,0
TXN121460,1104.04,2,0,food_delivery,upi,mobile,45,1657,13,0,1,485.11,4.81,0,0,14.75,21.41,0,0
TXN121461,3659.36,7,2,healthcare,netbanking,pos,47,130,18,0,2,3121.4,9.65,0,0,30.66,2.88,0,0
TXN121462,535.44,12,0,electronics,card,pos,50,1320,22,0,0,848.6,15.56,0,0,0.0,0.0,0,0
TXN121463,447.74,19,6,food_delivery,wallet,tablet,20,3123,24,1,1,535.83,8.49,0,0,7.0,6.96,0,0
TXN121464,2779.24,13,0,food_delivery,card,pos,35,3416,20,0,0,2888.33,8.83,0,1,17.53,3.95,0,0
TXN121465,988.64,7,2,electronics,wallet,pos,58,1328,32,1,0,1670.72,0.16,0,0,27.51,15.57,0,0
TXN121466,2262.23,0,6,education,netbanking,tablet,72,2530,23,0,3,1959.94,,0,0,23.88,14.91,0,0
TXN121467,3803.71,5,3,utilities,emi,desktop,74,350,23,0,4,4102.44,7.21,0,0,33.35,29.16,0,0
TXN121468,969.87,10,2,electronics,emi,pos,48,793,20,1,1,430.36,27.14,0,0,66.12,22.06,0,0
TXN121469,2222.53,18,5,entertainment,upi,mobile,32,2549,29,0,0,1012.86,38.61,0,0,0.0,2.66,0,0
TXN121470,218.22,19,2,healthcare,wallet,pos,45,152,19,0,1,265.27,3.05,0,0,32.67,24.63,1,0
TXN121471,149.8,15,2,healthcare,wallet,tablet,44,2727,23,0,0,192.43,3.24,0,0,24.49,0.0,0,0
TXN121472,2730.06,4,0,healthcare,upi,desktop,40,3515,30,0,4,2066.96,4.94,0,0,0.0,4.58,0,0
TXN121473,3239.51,22,3,grocery,wallet,tablet,38,260,26,0,3,1455.05,18.37,0,0,45.64,12.79,0,0
TXN121474,399.54,12,2,electronics,netbanking,mobile,67,2125,19,1,0,284.94,12.89,0,0,54.48,3.9,0,0
TXN121475,360.8,17,6,grocery,netbanking,desktop,40,1292,25,0,1,463.43,29.68,1,0,18.9,10.16,0,0
TXN121476,243.26,20,2,entertainment,wallet,desktop,19,2347,23,0,0,463.56,0.95,0,0,6.4,16.71,0,0
TXN121477,742.14,4,1,entertainment,card,desktop,59,3268,23,0,1,524.79,0.03,0,0,36.78,13.03,0,0
TXN121478,87.31,14,4,fashion,wallet,mobile,55,295,30,0,6,96.16,15.65,0,0,5.1,15.8,0,0
TXN121479,317.2,14,0,fashion,upi,mobile,39,2443,23,0,2,363.9,33.39,0,0,60.12,26.29,0,0
TXN121480,990.25,17,2,grocery,card,tablet,53,667,28,1,2,1089.81,17.67,0,0,26.0,11.07,0,0
TXN121481,1638.46,20,2,healthcare,wallet,tablet,71,1949,25,0,1,1363.93,6.79,0,0,37.05,0.35,0,0
TXN121482,406.12,16,4,electronics,netbanking,desktop,70,1614,32,0,4,249.73,1.27,0,0,0.0,18.55,0,0
TXN121483,532.68,20,5,travel,wallet,desktop,63,1840,26,0,1,455.09,14.47,0,0,25.4,19.2,0,0
TXN121484,1131.24,20,5,gaming,emi,desktop,51,2795,40,0,1,260.14,18.98,0,0,45.93,33.04,0,0
TXN121485,1803.19,19,2,food_delivery,emi,tablet,19,2221,26,0,1,828.97,19.14,0,0,30.59,24.71,0,0
TXN121486,913.72,14,2,utilities,netbanking,mobile,47,1264,24,1,1,807.24,18.29,1,0,4.35,19.93,0,0
TXN121487,286.72,15,5,gaming,upi,tablet,64,2383,23,1,2,369.0,1.45,0,0,18.04,4.31,0,0
TXN121488,835.33,5,1,travel,card,desktop,66,2179,33,0,2,1009.85,5.79,0,0,14.0,11.6,0,0
TXN121489,249.54,2,0,travel,card,mobile,62,252,20,0,1,603.97,4.03,0,0,38.46,19.05,1,0
TXN121490,2507.61,22,1,food_delivery,wallet,pos,74,2239,17,0,1,10448.16,17.23,0,0,32.12,0.0,0,0
TXN121491,1506.55,11,5,fashion,wallet,pos,47,1220,23,0,2,492.66,4.5,0,0,35.52,3.39,0,0
TXN121492,1604.82,7,4,healthcare,upi,desktop,24,534,27,0,3,1392.56,19.15,0,0,30.77,25.76,0,0
TXN121493,1246.5,13,6,electronics,emi,desktop,46,1922,18,0,1,2555.89,6.5,0,0,6.26,0.0,0,0
TXN121494,1423.22,6,6,education,upi,desktop,36,1886,31,0,1,1108.03,0.37,0,0,9.1,21.65,0,0
TXN121495,456.97,10,2,utilities,netbanking,mobile,65,2666,19,0,2,1033.69,41.63,0,0,43.33,21.97,0,0
TXN121496,1671.11,14,0,electronics,wallet,desktop,62,1579,30,0,5,820.51,14.6,0,0,30.25,4.43,0,0
TXN121497,613.57,17,1,electronics,netbanking,tablet,42,2711,22,0,0,457.38,5.52,0,0,19.4,19.17,1,0
TXN121498,64.94,0,4,grocery,netbanking,desktop,40,1030,25,0,1,56.52,21.72,0,0,14.37,26.02,0,0
TXN121499,3397.79,22,3,healthcare,wallet,desktop,27,2210,20,0,2,903.85,44.14,1,0,11.89,24.33,0,0
TXN121500,471.87,20,4,travel,card,pos,20,3514,27,0,2,620.31,17.48,0,0,18.36,19.78,0,0
TXN121501,463.81,13,4,gaming,netbanking,mobile,35,2141,28,0,0,1101.08,1.91,0,0,35.56,23.82,0,0
TXN121502,430.02,0,0,food_delivery,wallet,tablet,31,2487,15,1,2,485.16,1.53,0,0,28.28,16.88,0,0
TXN121503,557.45,0,4,travel,card,pos,33,1342,28,0,2,505.15,2.25,1,0,15.14,19.49,0,0
TXN121504,112.41,10,1,entertainment,netbanking,desktop,74,2465,27,1,0,123.54,28.68,0,0,40.57,8.56,0,0
TXN121505,484.27,19,3,electronics,emi,pos,56,3046,32,0,0,679.28,6.99,0,0,13.78,0.0,0,0
TXN121506,1749.39,14,4,electronics,wallet,desktop,49,3187,29,0,1,820.5,7.19,0,0,14.43,12.66,0,0
TXN121507,284.3,2,6,electronics,netbanking,desktop,28,3344,26,0,0,143.89,27.96,0,0,2.84,3.22,0,0
TXN121508,1056.76,7,2,travel,card,mobile,65,1120,23,0,0,566.82,16.12,0,0,0.0,15.78,0,0
TXN121509,1253.37,10,2,utilities,upi,desktop,54,3089,25,0,2,882.12,12.01,0,0,19.81,9.96,0,0
TXN121510,249.11,16,0,food_delivery,card,desktop,47,1272,20,0,1,85.04,1.62,0,0,16.79,13.78,0,0
TXN121511,2351.54,8,2,utilities,upi,tablet,44,3182,16,0,2,4400.89,29.26,0,0,17.56,2.65,0,0
TXN121512,1673.16,1,6,travel,netbanking,mobile,49,22,18,0,4,930.91,13.8,0,0,30.94,40.4,0,0
TXN121513,645.5,11,0,entertainment,card,tablet,65,3317,18,0,1,489.34,15.08,0,0,0.0,23.85,0,0
TXN121514,479.75,19,4,travel,emi,tablet,59,789,24,0,3,436.89,46.39,0,0,54.89,33.97,0,0
TXN121515,231.09,2,0,gaming,card,tablet,45,738,23,0,1,196.21,42.78,0,0,3.82,23.61,0,0
TXN121516,342.34,2,6,grocery,upi,tablet,56,2042,20,0,3,991.51,0.44,0,0,0.0,0.0,0,0
TXN121517,1526.8,23,3,entertainment,wallet,tablet,70,1876,27,2,0,1674.1,8.86,0,0,4.22,15.98,1,0
TXN121518,125.59,2,5,fashion,netbanking,pos,36,575,31,0,2,196.71,42.03,0,0,0.0,10.39,0,0
TXN121519,1254.54,2,3,healthcare,upi,tablet,69,1951,30,1,1,1788.34,9.37,1,0,23.23,18.98,0,0
TXN121520,239.02,10,2,entertainment,card,pos,52,2924,26,0,0,544.45,1.25,0,0,0.0,9.7,0,0
TXN121521,155.03,9,3,travel,wallet,pos,28,1772,26,0,2,528.21,0.06,0,0,23.2,28.26,0,0
TXN121522,3830.64,10,2,entertainment,netbanking,mobile,73,2121,20,1,2,4566.04,19.9,0,0,33.95,18.08,0,0
TXN121523,1255.84,2,3,healthcare,upi,mobile,57,3097,27,1,1,581.68,6.67,0,0,49.01,4.89,0,0
TXN121524,1150.06,2,5,utilities,upi,mobile,39,657,22,0,4,1289.26,3.51,0,0,38.93,23.86,0,0
TXN121525,1455.02,3,4,electronics,upi,mobile,30,1187,29,0,1,810.15,4.42,1,0,0.0,19.47,0,0
TXN121526,70.73,17,0,entertainment,card,tablet,70,3263,23,0,2,144.36,41.0,0,1,15.62,14.89,0,0
TXN121527,281.53,15,2,utilities,netbanking,tablet,64,589,21,0,3,251.24,8.53,0,0,11.32,17.71,0,0
TXN121528,997.07,7,1,education,card,desktop,20,927,17,0,1,914.98,7.56,0,0,5.5,16.56,0,0
TXN121529,676.07,7,6,entertainment,wallet,tablet,54,1001,20,0,1,489.52,20.62,0,0,14.1,27.53,0,0
TXN121530,533.79,2,0,fashion,card,tablet,24,3009,29,0,1,574.81,39.3,0,0,29.83,2.89,0,0
TXN121531,745.59,0,6,healthcare,netbanking,mobile,34,523,24,0,1,904.49,1.39,0,0,34.81,12.42,0,0
TXN121532,24.48,12,5,electronics,emi,pos,50,1367,24,0,2,110.26,5.56,0,0,18.06,18.71,0,0
TXN121533,286.98,14,1,fashion,upi,tablet,32,1478,30,0,1,251.28,36.19,0,0,24.11,27.07,0,0
TXN121534,299.73,22,0,food_delivery,upi,tablet,47,297,23,0,1,580.97,18.93,0,0,16.2,14.28,0,0
TXN121535,2024.72,23,3,healthcare,wallet,pos,42,427,30,1,0,382.4,7.92,0,0,34.61,35.75,0,0
TXN121536,639.59,16,0,grocery,card,tablet,51,1374,32,0,2,359.89,40.53,0,0,15.18,26.08,0,0
TXN121537,6984.09,10,2,electronics,upi,pos,63,320,26,0,0,1463.37,16.72,1,0,0.0,16.81,0,0
TXN121538,372.45,18,0,fashion,netbanking,pos,26,3574,24,0,2,499.49,13.8,0,0,9.77,18.92,0,0
TXN121539,218.66,1,3,food_delivery,wallet,tablet,63,1646,21,0,2,195.56,1.84,1,0,16.18,23.19,0,0
TXN121540,3947.22,11,2,utilities,emi,desktop,30,25,27,2,1,3236.91,20.04,0,0,19.98,18.74,0,0
TXN121541,602.1,7,4,education,wallet,pos,19,2194,21,0,1,1281.85,30.46,0,0,52.72,0.0,0,0
TXN121542,2441.0,12,3,fashion,wallet,tablet,43,2756,27,1,5,1945.66,7.3,0,0,11.04,18.42,0,0
TXN121543,225.94,15,5,healthcare,card,pos,35,2218,32,0,2,295.39,24.07,0,0,28.12,13.18,0,0
TXN121544,917.48,18,2,gaming,wallet,tablet,28,2085,27,0,1,550.28,,0,0,0.0,27.15,0,0
TXN121545,181.1,17,2,education,netbanking,tablet,42,337,20,0,1,97.63,34.75,0,0,21.5,17.85,0,0
TXN121546,351.15,18,2,fashion,wallet,mobile,67,2663,27,0,1,1098.72,9.8,1,1,4.2,24.27,0,0
TXN121547,5009.57,2,6,electronics,card,tablet,51,3546,22,0,2,2109.95,21.26,0,0,8.61,25.05,0,0
TXN121548,1571.91,16,4,fashion,emi,tablet,59,1330,28,0,1,312.2,0.4,0,0,17.97,19.39,0,0
TXN121549,123.54,23,6,education,upi,mobile,26,445,27,2,1,183.76,54.45,0,0,54.76,24.26,1,1
TXN121550,494.12,9,4,fashion,upi,mobile,22,781,23,0,2,217.9,3.37,1,0,27.05,11.14,0,0
TXN121551,729.73,14,2,education,upi,desktop,37,2411,18,0,0,1145.75,1.66,0,0,0.56,23.23,0,0
TXN121552,15707.55,3,0,food_delivery,emi,mobile,62,2345,36,0,2,2345.51,16.5,0,0,0.0,25.55,0,0
TXN121553,2398.53,11,6,electronics,wallet,tablet,68,3243,26,0,0,2071.49,26.26,1,0,27.19,26.07,0,0
TXN121554,123.36,13,4,gaming,upi,pos,23,1482,28,0,1,622.22,21.84,0,1,17.31,14.62,0,0
TXN121555,328.21,18,4,electronics,card,pos,45,3229,18,0,3,107.98,16.14,0,0,32.7,12.22,0,0
TXN121556,4906.53,7,1,gaming,wallet,desktop,40,1006,27,0,3,2984.15,20.81,0,0,0.0,0.0,0,0
TXN121557,464.45,5,0,healthcare,netbanking,pos,60,1869,28,0,2,189.06,5.9,0,0,45.02,6.51,0,0
TXN121558,197.88,16,1,fashion,netbanking,pos,29,2403,31,1,3,590.27,6.77,1,0,29.79,15.59,0,0
TXN121559,1939.29,4,6,fashion,emi,pos,45,1013,28,1,3,1062.23,17.22,1,0,20.62,0.0,0,0
TXN121560,152.91,6,4,travel,emi,pos,66,1346,22,0,2,128.67,10.51,0,0,8.04,14.03,0,0
TXN121561,527.23,9,5,travel,emi,desktop,44,3021,25,0,2,1832.38,23.11,0,0,26.65,24.14,0,0
TXN121562,1559.62,20,1,fashion,emi,tablet,62,2109,18,0,2,2359.46,15.95,0,0,28.36,1.77,1,0
TXN121563,150.2,2,6,utilities,card,mobile,53,2236,19,0,3,489.45,5.89,1,0,23.24,8.67,0,0
TXN121564,389.56,9,2,electronics,upi,mobile,52,2276,22,0,2,357.19,6.97,0,0,30.42,5.45,0,0
TXN121565,1273.66,19,0,entertainment,upi,tablet,32,2887,21,0,2,1325.2,24.5,0,0,31.07,8.16,0,0
TXN121566,891.47,21,0,gaming,emi,mobile,74,3546,21,1,1,819.63,20.56,0,0,19.86,8.2,0,0
TXN121567,2602.53,22,4,grocery,upi,desktop,32,1460,26,0,2,2032.23,19.21,0,0,39.65,14.77,0,0
TXN121568,1325.22,23,3,grocery,card,desktop,71,1294,22,0,2,1170.89,6.58,0,0,29.35,34.36,0,0
TXN121569,3787.66,19,4,healthcare,upi,desktop,74,3334,20,1,2,3252.22,20.69,0,0,23.67,0.5,0,0
TXN121570,431.12,5,0,fashion,wallet,tablet,47,1749,26,0,0,593.58,3.45,0,0,25.01,13.84,1,0
TXN121571,189.64,23,4,utilities,card,tablet,67,3393,23,0,1,447.62,17.68,0,0,31.27,40.35,0,0
TXN121572,3796.59,3,2,food_delivery,wallet,pos,58,3218,22,0,1,972.04,4.8,0,0,15.13,17.02,0,0
TXN121573,243.49,15,3,gaming,wallet,desktop,60,2691,26,0,4,591.6,8.52,0,0,19.22,24.59,0,0
TXN121574,1005.67,17,2,gaming,wallet,mobile,21,2629,21,0,0,698.64,13.36,0,0,17.36,4.15,0,0
TXN121575,404.56,2,5,healthcare,emi,mobile,25,3440,30,1,1,929.83,20.13,0,0,34.9,2.2,0,0
TXN121576,1931.7,8,2,entertainment,emi,tablet,21,999,20,0,3,1080.11,0.79,0,0,7.52,7.44,0,0
TXN121577,195.37,1,2,gaming,card,mobile,19,1655,24,0,3,342.68,4.61,1,0,44.57,19.5,0,0
TXN121578,350.75,15,6,education,wallet,pos,65,1992,24,0,1,244.95,7.43,0,0,9.01,14.32,1,0
TXN121579,463.78,1,6,travel,upi,pos,27,710,20,0,0,175.44,4.33,0,0,11.41,3.95,0,0
TXN121580,265.39,22,2,entertainment,upi,pos,18,1889,22,0,3,1026.66,14.42,0,0,30.48,12.82,0,0
TXN121581,608.72,20,4,utilities,wallet,tablet,71,2394,16,0,2,1053.06,55.62,0,0,35.01,40.52,0,0
TXN121582,3324.67,9,5,education,netbanking,desktop,33,1837,26,1,2,976.18,19.74,0,0,13.87,11.26,0,0
TXN121583,608.88,21,4,entertainment,emi,mobile,64,2385,26,2,3,685.81,4.7,0,0,0.0,18.36,0,0
TXN121584,2664.69,11,3,fashion,emi,pos,72,371,31,0,0,912.0,29.47,0,0,32.83,24.88,1,0
TXN121585,189.41,13,1,education,netbanking,desktop,47,1793,21,0,0,260.51,9.19,0,0,0.0,17.98,0,0
TXN121586,3978.04,0,4,travel,emi,mobile,70,3391,25,0,1,4050.52,15.76,0,0,32.54,15.5,0,0
TXN121587,388.0,23,2,fashion,emi,mobile,73,951,33,1,1,639.19,10.55,0,0,5.53,26.96,0,0
TXN121588,1203.16,21,0,electronics,wallet,pos,26,1663,20,0,1,1069.32,12.1,0,0,9.78,17.94,0,0
TXN121589,2788.83,18,4,food_delivery,wallet,tablet,26,2279,18,1,0,943.07,22.84,0,0,35.43,3.08,0,0
TXN121590,448.96,19,6,grocery,wallet,pos,39,2283,28,0,0,281.98,11.04,0,0,37.63,26.49,0,0
